spark_miners,pool_name,start_time,end_time,total_pay
0x735affa4c66309cfae707b401f5ac2f8a36e85ff,sparkpool,2017-10-18,2018-03-03,18.61860443
0xb9885c419a204950080cbe60bb6a29e2a288741c,sparkpool,2017-10-18,2017-12-28,4.02380369
0xaa4e1c1967975b803f16e7bd846d078506d3d929,sparkpool,2017-10-18,2018-09-01,124.96032341
0x93aabbbe5e1d69284e7f4ac32feffcb84a60aca8,sparkpool,2017-10-18,2018-10-28,36.88641216
0x458a35b79652738ae515ef7de94b723848c98bf0,sparkpool,2017-10-18,2018-01-15,46.4470971
0x81223ac009a034ac69cb2aa36a6122180fdf0630,sparkpool,2017-10-18,2018-01-15,9.45061785
0x19cefd8550e2fdbe0e8e4c1e60f628beb98e7ea6,sparkpool,2017-10-18,2017-11-28,9.0620053
0xe882dfc0c3e9bf38a77b99e3756f08682d20a128,sparkpool,2017-10-18,2017-10-19,0.22987787
0x7ab22f2b3ef6e1ad3f02d27920f247129b0b4f09,sparkpool,2017-10-18,2018-11-28,205.70295615
0x249e4aed139b5cc058807991f33b257e66de9a7b,sparkpool,2017-10-18,2018-12-16,218.2946109
0x0eae68721e687cdc2ad89c77507fb9306c7e728b,sparkpool,2017-10-18,2018-06-28,62.30383771
0xf272c3a4f33b107dba7ee460d5d54b26df06e71d,sparkpool,2017-10-18,2019-07-21,215.26755491
0x7315640d131742ac7f638c4f656e4e711b3c0137,sparkpool,2017-10-18,2018-11-28,49.80923298
0xe68c45666ea75d71113a844c210cc90b85fc556d,sparkpool,2017-10-18,2017-10-31,6.69356818
0x4562f87f65ee41ce04bff9394ebbcddd2e6b4e8b,sparkpool,2017-10-18,2017-11-05,10.5602518
0x27b923c10e92678fd7891b4664c501e72f74503f,sparkpool,2017-10-18,2018-11-28,51.48787996
0x50b6fa93cec68ba9b8998c147090dab254f3447f,sparkpool,2017-10-18,2018-04-11,34.33256951
0x2aa04e541c62b2053d9dddd829a7e6e5f3d607aa,sparkpool,2017-10-18,2018-05-01,59.45325374
0xa664879be9c2d0f76cd591620d486f5bdfea1713,sparkpool,2017-10-18,2018-09-28,55.3320315
0x91d7ec3e440f22cedb132805374b56c8b4284d16,sparkpool,2017-10-18,2018-01-24,185.35322611
0x6dfa63ff53c20150dd74fc89f8389f849cf7c626,sparkpool,2017-10-18,2019-06-28,131.46053428
0xe41c66fa7408fd8fc332c29d861a7a6e90e0e0d0,sparkpool,2017-10-18,2017-11-20,3.64850133
0x6399c79f84693cf2aa322a983809ee53da0303f0,sparkpool,2017-10-18,2017-11-13,5.60630978
0x0f6f5bd98311ab2a46fc6dcb20f4499b88144245,sparkpool,2017-10-18,2018-02-01,10.09037743
0x20c1e5415c0416afc1c2c29dede0b8b0f8b5791a,sparkpool,2017-10-18,2018-02-26,11.30441522
0xfd2da2b067bc127348a3d515da98c32258e1b7de,sparkpool,2017-10-18,2017-10-30,2.47036748
0x9281ce14a1e90b36834e013b4431633036fdaea0,sparkpool,2017-10-18,2019-07-18,28.0474552
0xdd00b8466327a2d59c2bf52e1c94ed9123b7cad2,sparkpool,2017-10-18,2017-10-31,0.44688515
0xf74a46e4badc6436ab9a0949432b301b59c00427,sparkpool,2017-10-18,2018-12-28,43.2547628
0x5dd1c4a11e9527bb0fb5fa8949d453678b8560c2,sparkpool,2017-10-18,2018-12-28,47.3340429
0x3ad3b46517f337ae708f1e4d72d251c231f0f7b9,sparkpool,2017-10-18,2018-08-14,12.17659772
0xdcaa63b13835bd8a38e9c93b9ac404e6f0728fef,sparkpool,2017-10-18,2018-02-28,10.00453181
0x654829a94093fda3f16d54615d2cabc8adb180c7,sparkpool,2017-10-18,2018-02-13,8.3674338
0x5c784e0fc498dc582250b50bf1a67369e760e040,sparkpool,2017-10-18,2018-11-28,17.56392371
0x90d132b41ae7cc65f9a81365a98dd75cfc162ef3,sparkpool,2017-10-18,2018-08-28,9.67280985
0x93b5f2ae6e5076f68fbf9bf58ce7e90ffd864cf1,sparkpool,2017-10-18,2018-01-28,5.77649055
0x622af45f89b96159bc912dc226d23e8c0e240d60,sparkpool,2017-10-18,2017-12-07,5.16555249
0x8dd0203ccbe486140b89482d992ce345b4d583e0,sparkpool,2017-10-18,2017-11-28,0.93451253
0xcb3009ec398547282e56e1d433fd7ddbf181663d,sparkpool,2017-10-18,2018-01-02,1.54763197
0x832111340213f71469681ce39591031a733318b2,sparkpool,2017-10-18,2017-12-13,12.93632748
0x5fea9583c8b0212802412c8c8478d6c2ad4ec4b5,sparkpool,2017-10-18,2017-10-23,1.13149728
0xe24e7a56748a42d4ce9f4e4d2345ae4219d60ea0,sparkpool,2017-10-18,2019-05-22,98.28252139
0xab55378466018f73353e3631b6acd96b3a6c5163,sparkpool,2017-10-18,2018-01-28,14.67505363
0x5aa9c3349fe991dff509cb9cf30525d86403fb63,sparkpool,2017-10-18,2018-06-28,23.73653533
0xb61e47a804fadc113598d9171251ee0886361771,sparkpool,2017-10-18,2017-12-05,4.187907
0xa98352ce9d5db08acb87c002dda2521932393c50,sparkpool,2017-10-18,2018-06-28,24.90748791
0x6e909c87e8bc6112592b35e3b49fe77a366b9f0f,sparkpool,2017-10-18,2018-04-28,11.05036198
0x260b23ebcab9d3c6ec11c8110a23f73548a3cc4d,sparkpool,2017-10-18,2019-01-28,517.82262978
0x77d37a0feb2681834829519f75a50d3260e5e290,sparkpool,2017-10-18,2018-08-26,75.73903836
0x05e79482ff79a46e8c3cca99a17bb4bc2766d9e6,sparkpool,2017-10-18,2017-11-22,56.70450369
0x6699e080fdac155d7c049b0c4ea5321d815aa639,sparkpool,2017-10-18,2018-05-28,78.92966567
0xda6d69febd99bca79c083fa4e880788d86e06ff0,sparkpool,2017-10-18,2018-06-23,70.45917732
0x548da8fdf5c22ad0121da3a2d1bb4ae1d1e21652,sparkpool,2017-10-18,2018-04-23,31.2670596
0xa7a8863683ac12fd4ae9eae550b9c6d67f956a81,sparkpool,2017-10-18,2018-12-28,96.54777078
0xc35781cc5266f09d2e53108991ca21aaca24a96e,sparkpool,2017-10-18,2019-07-21,103.0790966
0xe59d45e6196244992e9bec5c2019d985493474b3,sparkpool,2017-10-18,2018-08-12,54.06336667
0xb5d66efa65e50b6be386b67047121afbfbea93d5,sparkpool,2017-10-18,2019-07-19,22.63473508
0xdb7344022ced65f46dedacc3221afcc2ab6a578c,sparkpool,2017-10-18,2017-12-28,1.40422576
0x2b4cafe86483659c8ebfb8c7a73f543b89124650,sparkpool,2017-10-18,2017-11-28,0.29732896
0x784b429220936970b7a8bbaf62a7859223b77429,sparkpool,2017-10-18,2018-12-28,5.78557164
0x7e43ceee594a951979a3706d3c4274b3c2207742,sparkpool,2017-10-18,2018-07-28,3.81824603
0xdea921e2b68fc61fd96445f5ce3aaedc9c9208c6,sparkpool,2017-10-18,2018-01-28,0.8049139
0x603368a27d335765e4392701d39a4e180ea31048,sparkpool,2017-10-18,2018-06-28,1.67274497
0x5190c710da88f25bfc31b8a81d3f3733f5c8a459,sparkpool,2017-10-18,2017-11-28,0.10256707
0xa9a9f91e81c2802f85db265441dbace640eec64f,sparkpool,2017-10-18,2018-07-28,0.81865779
0x895291ac90f86fb6f9ab5660567f79f11cc719c2,sparkpool,2017-10-18,2017-12-22,0.86893299
0xe059ff832fc82794aed55159911e8c683aa4a334,sparkpool,2017-10-18,2018-01-31,2.66953422
0xaab802562193b5db0c65c099e4d15feeff96eaa4,sparkpool,2017-10-18,2017-10-31,0.36363319
0xc1ae0a4b2616f6ef0d4e6059bcb235b6590ee7de,sparkpool,2017-10-18,2018-09-28,6.06383522
0xdb9d16562b97da71c81dc09ba9e4feb4ef6d0770,sparkpool,2017-10-18,2017-10-31,0.59248673
0xd866d12a421930375ad9c9367ae090d5f0dbc8b7,sparkpool,2017-10-18,2018-03-30,5.88037422
0x6f7048d467632758b83953a011161eb62d05bb6a,sparkpool,2017-10-18,2018-09-28,5.68782677
0x298ba438c36fec454255c5c6eee2a740c54f4911,sparkpool,2017-10-18,2018-11-28,151.48890243
0x0a2c7b7a23c0fea29492fdce7f153a166d057682,sparkpool,2017-10-18,2017-10-24,0.29825015
0x363540ab44ced42edc0c58337cb715d8d0d3b512,sparkpool,2017-10-18,2017-10-24,0.31028744
0x4b3584ba8cf9e059af066fd312138de7122f45cf,sparkpool,2017-10-18,2017-10-21,0.2428914
0x48ea1810ba9679409b81bb4eadff2735441beccd,sparkpool,2017-10-18,2019-06-22,27.00654226
0xbd3aed239f5c90a5e19c098ee4b51079ecb058ac,sparkpool,2017-10-18,2018-01-28,2.8504842
0xc7388915a9cee49f458d92a210b37a6e8d1e4743,sparkpool,2017-10-18,2017-10-19,0.19797847
0x2738a57e2c2510b2cff73b8308418572e9ecc5ae,sparkpool,2017-10-18,2018-09-25,151.09144322
0xbccb6366abbcd0a37a5468db19ae5d507a922981,sparkpool,2017-10-18,2018-04-09,6.05846596
0x9013f40a3eac242def4ddf98bb8a1d2722a09bca,sparkpool,2017-10-18,2018-02-28,5.10370186
0x945f467ce126c4608fe11172c6aaeb51e1dfcff2,sparkpool,2017-10-18,2018-11-21,96.75612562
0x3025c74d891082968b48a7d37168ed8ea1771912,sparkpool,2017-10-18,2018-10-07,9.57229828
0x5890bb75dd1c1f090a4285a32a454299756b01ba,sparkpool,2017-10-18,2019-01-28,312.15678775
0x16f98e7a4c864a83bc523bfb3e2ff25daea06861,sparkpool,2017-10-18,2019-03-28,185.68761166
0x49d3c4623ce77fd3a93b25672c71cc29cc6aecf3,sparkpool,2017-10-18,2017-10-21,0.28602027
0x339bd73cbf3d37752cb9fbf0036b02e79c8d32a8,sparkpool,2017-10-18,2018-09-28,59.2444234
0x359a8fb6157b53368307a4b6baf945d10297eb0d,sparkpool,2017-10-18,2019-07-17,33.44945374
0xc704478cb81b87bba31d8e7f43892baed4a16a0d,sparkpool,2017-10-18,2017-11-28,0.58197796
0xcba2da1cc7e0019451d69f5601189f0725e89132,sparkpool,2017-10-18,2017-10-26,0.12833462
0x966d5b8eacee3c13216a88a503ffad841197eb0e,sparkpool,2017-10-18,2017-11-28,0.75103809
0x9c2929a567c6e4bea078704686f6317381b8fb99,sparkpool,2017-10-18,2018-08-28,7.0480979
0xfdf4cf8e4b0288425b345d69db5138cd87571b1a,sparkpool,2017-10-18,2018-07-28,9.9382104
0x5bce208eacc165a81c9a60fb25fed38112b7076a,sparkpool,2017-10-18,2019-01-28,7.04251465
0xaedd2d16a6b5f5eb69fa29bbd4c774ce6ee12f57,sparkpool,2017-10-18,2018-04-28,7.16153186
0xe67c9d71de91019f721cd71261b21fa561448648,sparkpool,2017-10-18,2017-11-28,1.20159662
0x68486d7820fdc928ab88c2abc02adb19a2d618b6,sparkpool,2017-10-18,2017-10-21,0.21229785
0xc7d089cc0f03ac57be64b6c3f751a0fe79a5713f,sparkpool,2017-10-18,2019-07-21,73.94661039
0x1f8f3f5c83be1e808599521331abbe6e6fdd329c,sparkpool,2017-10-18,2018-10-28,11.97884499
0xdb4a65aeaf63477ca858cc469fb29c4b70f26204,sparkpool,2017-10-18,2018-03-22,7.56116935
0x4f0fc7c3535f76eac74f4d7b1432449ab5525cea,sparkpool,2017-10-18,2017-11-28,1.81243103
0x0154600aa951f9caf5bb970a0be83d4ce24c1adf,sparkpool,2017-10-18,2017-11-10,2.70539198
0xb79d03593633e96d95bd27435b0e216bdba92d34,sparkpool,2017-10-18,2018-01-22,5.26990408
0x23945fd1f2ebadb49d94c1c82043603ca10c272f,sparkpool,2017-10-18,2018-05-28,7.54476448
0xa2d86c1e03cbb542d7f5ae0358a1134a4d2b5e96,sparkpool,2017-10-18,2019-02-28,35.11592187
0xc94feb67aca5b4f1d0bdbe0832b5cfde3a08a572,sparkpool,2017-10-18,2018-01-28,4.40691626
0x830d0fda6657f2f631e9f9d959340afad4dc2dbd,sparkpool,2017-10-18,2017-11-16,1.80056163
0xd4f9616c8f2410c6ed390721da2f5f5c322736f8,sparkpool,2017-10-19,2018-01-23,3.27916119
0x255d647415890a23584360ea4c3819f2cbaf7028,sparkpool,2017-10-19,2018-02-28,3.57014635
0xf9e30e5e3ee881cf85164d0f0eda6862ba27f096,sparkpool,2017-10-19,2018-04-28,3.3978893
0xa59ebfd1dc0dea04d294d1cc13d59d576dacaf82,sparkpool,2017-10-19,2018-06-28,6.82791589
0xfc89198a4efdbf436a19e934298ce89c0ee81dbd,sparkpool,2017-10-19,2017-12-02,2.18299789
0x86591907ed463451872602f7b991fc01a1e6da4f,sparkpool,2017-10-19,2018-02-20,7.32013174
0x11c961cd5e9587809a963466b51f64898b71fb74,sparkpool,2017-10-19,2017-10-26,0.3809305
0x509d028f266240b7484c336704fa0bc2524e87af,sparkpool,2017-10-19,2017-11-02,0.49283113
0x2a5f6fe244defcd0d6f2c8be952df0f1056b6514,sparkpool,2017-10-19,2019-04-28,7.29773135
0x9b9926d6ea4e1c8f09e20c6428c61f8d2d9a9f23,sparkpool,2017-10-19,2019-01-11,11.13064829
0xf1b2c10cfdd5186bdcf8c281fd6241633684422b,sparkpool,2017-10-19,2019-06-28,7.75833619
0x5d89b9eeac12dda49c72b5bbc30ba48be041cf83,sparkpool,2017-10-19,2017-12-28,2.06284538
0xbb4aa145a72b894aec35ebd9160598fb8905789b,sparkpool,2017-10-19,2018-05-28,12.36617815
0x9c4d729e53de403910b13e1a3cdb88374becceed,sparkpool,2017-10-19,2017-12-22,1.95000461
0x3f102cb2dd2a19c3282dbf55f8d08ca69bc93d3d,sparkpool,2017-10-19,2018-05-28,2.13963295
0x3ce20d2a177d9f2e0b5c1498c04f033416749829,sparkpool,2017-10-19,2019-07-20,43.9651484
0xbd812df652786421f6c0811517454db1cedce0ca,sparkpool,2017-10-19,2018-11-28,43.17004893
0x9081e8f115d9957f7ab2872bbf89419af7255df6,sparkpool,2017-10-19,2017-12-28,1.21893367
0x0a23a79758c3945e7ad13d74ee84d1c821977ce9,sparkpool,2017-10-19,2017-11-14,0.70705521
0x2d696b6f857fb5ecf17ef4b8eef260d671f7b05d,sparkpool,2017-10-19,2019-03-28,16.66077097
0xb577a5615e5e2e1579cba2a5bc804776b4374610,sparkpool,2017-10-19,2017-12-16,1.26849662
0x45ddd0f40ed8bd59f5ff68096251fb011fecf071,sparkpool,2017-10-19,2018-03-16,10.47446722
0xc4b3e1daf800e8a27c52f7e195f1a4fa15b2daff,sparkpool,2017-10-19,2017-10-26,0.27417023
0x0b89229549c14a1705394b2aa00a5722ec4fafd2,sparkpool,2017-10-19,2019-06-13,48.82713783
0x039f4786027e384ee8678c5b05356e84d1357f07,sparkpool,2017-10-19,2018-09-28,9.47096129
0x1bdf368f8547d067a422bec6d99beee7f9f3da1e,sparkpool,2017-10-19,2017-10-26,0.16909487
0x83e5f82923350cd16e1b02374bf81c6c4f1faff9,sparkpool,2017-10-19,2018-10-07,5.10263499
0x6ebc9a9a889a36d5802e3baf9f16224d593bf4d1,sparkpool,2017-10-19,2018-02-25,5.27049719
0xe80a3c09f239ec74f39ed5812d9fd38ebc1e53e5,sparkpool,2017-10-19,2019-07-21,28.38040867
0x8296418f3b64671b3135912c21f8e2dcfe5ef397,sparkpool,2017-10-19,2019-07-16,16.16650671
0x477c38741506240db92f886f11b690dac7889d66,sparkpool,2017-10-19,2017-11-28,1.56478638
0xf5d3f2d62764367ce18a8dbcc628f6907ff8f865,sparkpool,2017-10-19,2017-11-28,0.67879017
0x0897ab1a9b939928352749110e4a6ff2e47fab71,sparkpool,2017-10-19,2019-07-20,16.47144667
0xa8d31d602afa7bd89126aa72f48ad475108a2b7c,sparkpool,2017-10-19,2017-11-08,0.86160667
0x5f3fec14dc36e6b3af419545d864ef60da1df652,sparkpool,2017-10-19,2018-01-28,3.70799757
0x673e46b393c57c41bb4287a4d527437e1d40a895,sparkpool,2017-10-19,2017-11-28,0.84698473
0x12bb53a1c7ac2ead9df60dd9dcba4ae0ecbaa796,sparkpool,2017-10-19,2017-11-25,2.03223784
0x8a4a9adba10f353786e7f7c62e132139a8f03a51,sparkpool,2017-10-19,2017-10-26,0.1796323
0xfaaa276cf2efee4b8c81ddc7a20f6aae13c7cf43,sparkpool,2017-10-19,2018-08-28,5.74049852
0x51f81518463b8acb3181cf85f44dff92204f9cb4,sparkpool,2017-10-19,2018-01-28,1.86254906
0x372557487a5152e5a60a09b40fc940234ee93d2e,sparkpool,2017-10-19,2017-12-28,1.60734258
0xc50b67f03113f7ba286160594a7a5f86762d8878,sparkpool,2017-10-19,2017-10-28,0.27556791
0x41224a4d668729cdc89a0bbaaa1dae8c925e51b2,sparkpool,2017-10-19,2018-10-28,32.23868658
0xe46317fa8fd6b52f9bd2b4a6bebfe89f509e4ac8,sparkpool,2017-10-19,2017-12-11,2.71866095
0x7dc78bdcc755904af73e99d3959ac983e24feaa1,sparkpool,2017-10-19,2019-07-20,42.04743622
0xa10a0438be686b948083f6b2b18d842dc4fa7790,sparkpool,2017-10-19,2019-03-28,9.49228482
0x3c54f480b2b0b8e7aa922ad9013b7b1e9d02dea9,sparkpool,2017-10-19,2017-10-26,0.44806993
0x7e27540d780309f775003c0ceeaf0f044f5cdf66,sparkpool,2017-10-19,2018-01-28,2.99668601
0x6ba96af19e44796c5ca13cd5222cc2d00e191798,sparkpool,2017-10-19,2018-02-28,2.34785008
0x44f7a99b43bec8c68b56bb64f937fc07cf8c636a,sparkpool,2017-10-19,2017-12-28,3.06816751
0xdc299752555c52deee1371caf6e3182330660221,sparkpool,2017-10-19,2017-11-28,0.65980481
0x0b57491ec3850022f3d017ed2848280d58e39bc9,sparkpool,2017-10-19,2018-01-28,6.13273971
0xacfc5c2fa76f57d526c6bb4f1c3cff2af4605189,sparkpool,2017-10-19,2018-10-28,20.85675376
0xf5f0c3aee5c9068761a89632d0bd95c889c3edc5,sparkpool,2017-10-19,2017-12-05,2.11281446
0x0900defebdf4dfbd5c14472723ff696485a2e578,sparkpool,2017-10-19,2018-06-01,3.29693254
0x025f559d2d5693b1a266dad9724262222099c999,sparkpool,2017-10-19,2017-11-20,4.86505692
0xfa71504eb22eedf0683137f0ecf4f6c473c30f8f,sparkpool,2017-10-19,2017-12-01,2.77035174
0x51775ea8e8979d8b53a6f056b580e4f123b34093,sparkpool,2017-10-19,2017-11-12,0.46366816
0x638e48eabef10cb886431b06735155b9e6d50951,sparkpool,2017-10-19,2019-02-28,5.81447601
0xfc6f4688c30f79f3296235246becdd25326cfb50,sparkpool,2017-10-19,2017-11-28,0.31026467
0xb48f60dc534b01c2765e59bdfc7e15fa7c7b7c75,sparkpool,2017-10-19,2018-02-28,1.94590488
0xe791eaadffe586ce0713f39f025bce7c91ea1149,sparkpool,2017-10-19,2017-10-26,0.05451405
0x0b983871de618665a9caa3cba6614523768e0742,sparkpool,2017-10-19,2017-10-31,0.19713919
0xe5444b7f258fa6adb2606b6fcedd924c287f4705,sparkpool,2017-10-19,2019-01-16,44.82365863
0xba4a4ad4615823c9e9930ab52ea5dabfa97b579a,sparkpool,2017-10-19,2018-01-28,0.36973978
0x87c3845ced03b873c35add9b36b139af6ad34706,sparkpool,2017-10-19,2017-10-19,0.05890074
0x66944b09f362f31f594a3c56b4ae16fc67216d2b,sparkpool,2017-10-19,2018-01-28,1.1898327
0xa450398fcc0e69f73ad8b14ff3d43f46cf41167f,sparkpool,2017-10-19,2017-10-22,0.16041572
0xc6677ff2bcc61ff0df3d5980bc39318fbdf2dea1,sparkpool,2017-10-19,2018-05-28,1.69645302
0x46d67421cbf3ecf857e0a64d471888c90af8cb4a,sparkpool,2017-10-19,2018-01-28,1.08007536
0xd7764b9cfa834eb8bf7f5748d0555c32210f5f26,sparkpool,2017-10-19,2017-10-26,0.11031626
0x5e74b1f8ca09a13eea3762fb489b5befb47f73ab,sparkpool,2017-10-19,2017-10-26,0.15484465
0xc85de562500acf3c1121811001f59b51a2fb6e37,sparkpool,2017-10-19,2018-05-28,1.50968525
0x12ac5a75e6512b4402aa901e26b9e878571bb947,sparkpool,2017-10-19,2017-10-31,0.20510803
0xe860209478821eb0d1713277b45bbe9ec8ad91be,sparkpool,2017-10-19,2017-10-28,0.31693729
0x0d7c87dc59a2f6ca0ce4e8a33891c1dc09b8b250,sparkpool,2017-10-19,2018-08-28,3.30646039
0xa8472313e35c299e21bea354c85a7b2190b2556a,sparkpool,2017-10-19,2017-10-31,0.39420331
0x42c85368cc32d23e649a894d1b70cac93d8a8355,sparkpool,2017-10-19,2017-11-28,0.89813235
0xb73966dae119ec0761c28b4231aed39bf80280ae,sparkpool,2017-10-19,2019-06-28,6.74258829
0x76c92dfbcfa3c7762dec8cfddc314c82c60d4366,sparkpool,2017-10-19,2017-10-26,0.07533417
0xc21a384b727ae9ce296210003b70c4bdd20946e6,sparkpool,2017-10-19,2017-10-31,0.20470849
0x6d062ec6b17237efe11d0d2296efe771a6eeff01,sparkpool,2017-10-19,2017-10-31,0.22797963
0xe0f4f1ebf6efcfda2fd18c91925307ae1fbb0ac3,sparkpool,2017-10-19,2018-01-28,1.53645726
0x2fc19155dfee9b6dcdf2bd5dd61f12d9eacac433,sparkpool,2017-10-19,2017-10-31,0.23440211
0x2665349eadd33130800467961a316d96d426d08c,sparkpool,2017-10-19,2018-10-09,4.31509918
0x7179cd6dd24a368c3074b5af46163c00c23d92e5,sparkpool,2017-10-19,2017-11-28,0.30298849
0xbe4890dc846e949379bb7196cd9fa55736f400dc,sparkpool,2017-10-19,2017-10-19,0.07932404
0xfdfc333ad314bad672d621423409e295887edb0b,sparkpool,2017-10-19,2017-10-31,0.29897647
0xcc565301a880ae5eefefb197754c4ceafb8184a1,sparkpool,2017-10-19,2017-10-29,0.26200069
0xe0e6c040dd991be46fe9f5a2cb5766db230bbbfe,sparkpool,2017-10-19,2018-02-25,1.17543548
0x1607922ebebbc826960780ab75cd4eb107fe1c87,sparkpool,2017-10-19,2018-08-15,3.28197181
0x60082e22fa0692dcc3e92957f7716456ff9e20ad,sparkpool,2017-10-19,2019-07-19,10.6104218
0xdd2c5a78b1a7f508cee3f3c13004c9f08410a8e6,sparkpool,2017-10-19,2018-01-28,2.02032303
0x9ca7e98531f87bbf739ccfefe215021744a889cf,sparkpool,2017-10-19,2019-07-20,36.46594924
0x3947368d44cf845148e513ab5087a30b7da7954b,sparkpool,2017-10-19,2018-01-28,1.35864824
0xfc20886aef390cdd5ed131f6196f0c31c64f0e39,sparkpool,2017-10-19,2018-06-28,3.16821186
0x6b863be6e65334fe410b7e7b524a6377498afeec,sparkpool,2017-10-19,2019-07-21,29.16062732
0x7f1e208fcc03c8ca2496fc55af1d6ec44f5dd5f7,sparkpool,2017-10-19,2017-10-23,0.20866723
0xac6ecdbee3b1937652f7ffadafc464cf22b47972,sparkpool,2017-10-19,2017-11-28,0.31372113
0x4acc5a0f22d1e500080277bc10e2f0bec09633ce,sparkpool,2017-10-19,2018-09-28,8.26124644
0x92cb5775d668aed1620befe16ef0872297e76588,sparkpool,2017-10-19,2017-10-19,0.07176321
0x26fa5b1584e3f24e8d9d5e5c9f92adaf757f6383,sparkpool,2017-10-19,2017-10-19,0.09196337
0x26a2654083f2f059ab21137a4a67e5e2376de2fc,sparkpool,2017-10-19,2018-04-28,0.15993275
0xcee01377ddb235d319a4d6fbfbf18961e4d14d70,sparkpool,2017-10-19,2017-10-26,0.07843456
0x261670a9c1612e505fc6e0e9adb7ec1754e18bc5,sparkpool,2017-10-19,2018-03-22,0.84355587
0x5b6a313e7540b81c02696672f8ec665ea95aafb7,sparkpool,2017-10-19,2017-12-15,0.44567616
0x02cff33b487dc8d17b01afd6d29affa2b29f59a9,sparkpool,2017-10-19,2017-10-19,0.08706628
0x514648f86e01c3f164b799b8f7080bdf0a3c2f4b,sparkpool,2017-10-19,2017-10-31,0.09799876
0x677ade14ebcd4a9a7cfe3eefc8837ea53c815296,sparkpool,2017-10-19,2018-12-28,0.7858103
0x6cdea5ef87f8d207ec0a043b7a981374991c511e,sparkpool,2017-10-19,2018-08-28,1.45647974
0x1fde4c4666cd162d1d753eef209879b6edd8d8f9,sparkpool,2017-10-19,2018-03-22,0.42478326
0x7e780b6813ff43457354fb0ca74f2ee8b20a7ec1,sparkpool,2017-10-19,2018-06-28,0.48571363
0x463b0c4b2a1734a06974beee35ce462eb353ff3e,sparkpool,2017-10-19,2017-10-22,0.12513876
0x3c335a08e8e2ff0bde14ef0e98786208b7bf9631,sparkpool,2017-10-19,2018-01-06,0.62550211
0x1513daf16e52e7e60e97eff1e86ec8c0a6153458,sparkpool,2017-10-19,2017-10-26,0.10358861
0xb9f523022fa419b2eb983a1018ab54a3d310c218,sparkpool,2017-10-19,2018-05-28,0.24105545
0x861e2e4acd872800b7b740e0f461a821dfccaf71,sparkpool,2017-10-19,2018-05-28,0.89047193
0x59a6a29595bc372bfed05957baf63bd595a62015,sparkpool,2017-10-19,2018-11-28,47.17102674
0x31c008a734265f08357295131630940a5db5f6d4,sparkpool,2017-10-19,2018-06-28,0.37243224
0x78c1983520ea1a56c5be5cde1898b3162e0ceb1f,sparkpool,2017-10-19,2019-02-28,22.12962148
0x207dbb9b5e0f43054fb6e69d1f374efaea77fbf0,sparkpool,2017-10-19,2017-10-31,0.0787505
0x93c30d341720170936ee219e3f0353fb2965d768,sparkpool,2017-10-19,2017-10-26,0.11373238
0x7134fa5f8fc910503dd6a316fd61386d6fd02360,sparkpool,2017-10-19,2017-12-28,0.29171963
0xf0678db2294a944381d1face676ae81c3375fb33,sparkpool,2017-10-19,2017-12-28,0.14007811
0xeaf9c6df64ba2f59f65d3cc126e90f6eaed730f2,sparkpool,2017-10-19,2017-10-31,0.06839773
0xed9beaa7b0185f5237e05e1b2eefc39ea1f61d30,sparkpool,2017-10-19,2017-10-26,0.07906076
0x5361cc5d339ba855e1976962b0773a68bb3d5808,sparkpool,2017-10-19,2018-07-28,1.25745982
0x4e0ad5e6870b5634280b4dbdcb215e7caac4555b,sparkpool,2017-10-19,2017-10-31,0.07792874
0xf1403307a0c0fccd19f5fda40fa9757e71a45829,sparkpool,2017-10-19,2018-07-28,4.75243957
0x515bdc70f7b70d3ec519dd9207e2770307f65fab,sparkpool,2017-10-19,2017-11-28,0.23627287
0xec6c65b85b52abe2d919c2562b6f7fe6d91995e7,sparkpool,2017-10-19,2017-11-28,0.3929137
0x3277793aecf2730b14e8a6c03a2b143a178703f9,sparkpool,2017-10-19,2017-10-19,0.06965579
0x71a2dc301d6a663e75360e0e27e9829b0cb04033,sparkpool,2017-10-19,2017-10-31,0.09365588
0xbce5f8864cde603fadf4ae9f32eecdae82e2a7e1,sparkpool,2017-10-19,2017-10-19,0.05952974
0x922d3e5789cf056f6ab04f339ecf33cfadc34175,sparkpool,2017-10-19,2017-10-26,0.06718207
0x488406feadaaa77f9c60e6723b62c957c80f56a7,sparkpool,2017-10-19,2018-05-28,1.86998685
0xa53083cdfe0515af5a7a504353a27b45f8f14199,sparkpool,2017-10-19,2017-10-26,0.12848792
0x0f12349a8a9bb0f678810598cbaafed098f6689f,sparkpool,2017-10-19,2018-01-28,0.11618939
0x74ceb5e83b561c20dc6d5b0a455866f2ea6edd00,sparkpool,2017-10-19,2018-06-28,3.21725985
0x3914f1c74fe847999be4075f6a97b098cf7149e2,sparkpool,2017-10-19,2017-10-19,0.09337676
0x11aae3b093b7d284cbec8ea66897af932b1d8ed8,sparkpool,2017-10-19,2017-11-28,0.36447176
0x51c0f1c09fcaa814199e42e55d13e3345c5f6810,sparkpool,2017-10-19,2017-10-26,0.10307744
0x004813f5f3314a95f51030459d9a0f7af6b09f9d,sparkpool,2017-10-19,2018-07-28,0.73425138
0xa08fdd6d5bd895e77711c9b2db02a322f07994d0,sparkpool,2017-10-19,2018-08-28,10.27929397
0x79888728ddc9a788792bbcc77c45a594abb46106,sparkpool,2017-10-19,2018-06-28,2.21670734
